local_time,elapsed_s,sample_source,phase,state,state_id,armed,altitude_setpoint_m,altitude_m,vertical_speed_m_s,vertical_speed_setpoint_m_s,vertical_speed_error_m_s,roll_deg,pitch_deg,yaw_deg,joystick_throttle_pwm,output_throttle_pwm,output_correction_pwm,output_saturated,output_roll_pwm,output_pitch_pwm,output_yaw_pwm,target_distance_m,visual_found,visual_locked,visual_frame_id,visual_age_s,visual_error_x,visual_error_y,observation_valid,observation_reason_code,observation_reason,acquisition_count,glide_phase_code,glide_phase,TAKEOFF_ALT,TAKEOFF_RATE,ALT_KP,ALT_KI,ALT_KD,ALT_OUT_LIMIT,HOV_BASELINE,GLIDE_PITCH_FF,GLIDE_PITCH_MAX,GLIDE_VX_KP,GLIDE_VX_KI,GLIDE_VY_KP,GLIDE_VY_KI,GLIDE_VY_OUT,GLIDE_YAW_KP,GLIDE_YAW_MAX,GLIDE_YAW_DB,GLIDE_CENTER_KY,GLIDE_DEPTH_EMA
2026-08-12T15:06:07.024+03:00,0.078138,GLOBAL_POSITION_INT,Waiting for bt-app telemetry,,,0,,0.0,-0.0,,,,,,1000,,,0,,,,,,,,,,,,,unknown,,,unknown,,,,,,,,,,,,,,,,,,,
2026-08-12T15:06:07.024+03:00,0.078447,RC_CHANNELS,Waiting for bt-app telemetry,,,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,,,0,,,,,,,,,,,,,unknown,,,unknown,,,,,,,,,,,,,,,,,,,
2026-08-12T15:06:07.024+03:00,0.078610,V2_CHANNEL_STATUS,Waiting for bt-app telemetry,,,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,,,,,,,,,,,,,,,,,,,
2026-08-12T15:06:07.127+03:00,0.181368,V2_CHANNEL_STATUS,Waiting for bt-app telemetry,,,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,,,,,,,,,,,,,,,,,,,
2026-08-12T15:06:07.224+03:00,0.278987,V2_CHANNEL_STATUS,Waiting for bt-app telemetry,,,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,,,,,,,,,,,,,,,,,,,
2026-08-12T15:06:07.327+03:00,0.381539,V2_CHANNEL_STATUS,Waiting for bt-app telemetry,,,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,,,,,,,,,,,,,,,,,,,
2026-08-12T15:06:07.425+03:00,0.479098,V2_CHANNEL_STATUS,Waiting for bt-app telemetry,,,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,,,,,,,,,,,,,,,,,,,
2026-08-12T15:06:07.522+03:00,0.576524,GLOBAL_POSITION_INT,Waiting for bt-app telemetry,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,,,,,,,,,,,,,,,,,,,
2026-08-12T15:06:07.522+03:00,0.576745,RC_CHANNELS,Waiting for bt-app telemetry,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,,,,,,,,,,,,,,,,,,,
2026-08-12T15:06:07.533+03:00,0.587307,V2_CHANNEL_STATUS,Reading active takeoff parameters,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,,,,,35.0,,,,,,,,,,,,,,
2026-08-12T15:06:07.626+03:00,0.680232,V2_CHANNEL_STATUS,Reading optional GLIDE diagnostic parameters,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,,,,,,,,,,,0.5,0.3499999940395355
2026-08-12T15:06:07.729+03:00,0.783840,V2_CHANNEL_STATUS,Reading optional GLIDE diagnostic parameters,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:07.827+03:00,0.881611,V2_CHANNEL_STATUS,Arming in MANUAL mode,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:07.930+03:00,0.984091,V2_CHANNEL_STATUS,Arming in MANUAL mode,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.022+03:00,1.076187,GLOBAL_POSITION_INT,Arming in MANUAL mode,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.022+03:00,1.076394,RC_CHANNELS,Arming in MANUAL mode,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.027+03:00,1.081623,V2_CHANNEL_STATUS,Arming in MANUAL mode,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.129+03:00,1.183689,V2_CHANNEL_STATUS,Arming in MANUAL mode,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.226+03:00,1.280573,V2_CHANNEL_STATUS,Arming in MANUAL mode,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.328+03:00,1.382774,V2_CHANNEL_STATUS,Arming in MANUAL mode,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.430+03:00,1.484919,V2_CHANNEL_STATUS,Arming in MANUAL mode,IDLE,0,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.523+03:00,1.577048,GLOBAL_POSITION_INT,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.523+03:00,1.577239,RC_CHANNELS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.528+03:00,1.582541,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.631+03:00,1.685132,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.728+03:00,1.782518,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.830+03:00,1.884811,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:08.927+03:00,1.981803,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.024+03:00,2.078702,GLOBAL_POSITION_INT,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.024+03:00,2.078928,RC_CHANNELS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.030+03:00,2.084263,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.132+03:00,2.186252,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.229+03:00,2.283505,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.331+03:00,2.385540,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.428+03:00,2.482607,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.520+03:00,2.575002,GLOBAL_POSITION_INT,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.521+03:00,2.575214,RC_CHANNELS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.531+03:00,2.585665,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.628+03:00,2.682828,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.730+03:00,2.784837,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.833+03:00,2.887033,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:09.929+03:00,2.983987,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.021+03:00,3.075886,GLOBAL_POSITION_INT,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.022+03:00,3.076090,RC_CHANNELS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.032+03:00,3.086493,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.129+03:00,3.183492,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.231+03:00,3.285456,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.333+03:00,3.387601,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.431+03:00,3.485038,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.522+03:00,3.577022,GLOBAL_POSITION_INT,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.523+03:00,3.577228,RC_CHANNELS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.533+03:00,3.587524,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.630+03:00,3.684656,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.732+03:00,3.786850,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.834+03:00,3.888796,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:10.932+03:00,3.986245,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.024+03:00,4.078443,GLOBAL_POSITION_INT,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.024+03:00,4.078661,RC_CHANNELS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.034+03:00,4.089009,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.131+03:00,4.185841,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.233+03:00,4.288027,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.335+03:00,4.389987,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.432+03:00,4.487001,V2_CHANNEL_STATUS,Arming in MANUAL mode,6,6,0,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.524+03:00,4.578940,GLOBAL_POSITION_INT,Arming in MANUAL mode,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.525+03:00,4.579125,RC_CHANNELS,Arming in MANUAL mode,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.535+03:00,4.589550,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1000,-660,1,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.633+03:00,4.687836,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1662,2,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
